ano,mes_numero,mes,data,categoria,subcategoria,indicador,indicador_completo,valor
2024,9,SET,2024-09-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,9,SET,2024-09-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,9,SET,2024-09-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,9,SET,2024-09-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,1.0
2024,9,SET,2024-09-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,8.0
2024,9,SET,2024-09-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,9,SET,2024-09-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,8.0
2024,9,SET,2024-09-01,SAÚDE,,Internações,Internações,5.0
2024,9,SET,2024-09-01,SAÚDE,,Saúde clínica,Saúde clínica,19.0
2024,9,SET,2024-09-01,SAÚDE,,Saúde mental,Saúde mental,18.0
2024,9,SET,2024-09-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,6.0
2024,9,SET,2024-09-01,,,Atendimento familiar,Atendimento familiar,45.0
2024,9,SET,2024-09-01,,,Atendimentos individual,Atendimentos individual,75.0
2024,9,SET,2024-09-01,,,Colocação em família substituta,Colocação em família substituta,6.0
2024,9,SET,2024-09-01,,,Desligamentos,Desligamentos,6.0
2024,9,SET,2024-09-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),5.0
2024,9,SET,2024-09-01,,,Efetivos na casa,Efetivos na casa,18.0
2024,9,SET,2024-09-01,,,Evasão,Evasão,0.0
2024,9,SET,2024-09-01,,,Interface com educação,Interface com educação,23.0
2024,9,SET,2024-09-01,,,Interface com judiciário,Interface com judiciário,6.0
2024,9,SET,2024-09-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,18.0
2024,9,SET,2024-09-01,,,Interface com saúde,Interface com saúde,12.0
2024,9,SET,2024-09-01,,,Novos ingressos,Novos ingressos,0.0
2024,9,SET,2024-09-01,,,PIAs / Relatórios,PIAs / Relatórios,6.0
2024,9,SET,2024-09-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2024,9,SET,2024-09-01,,,Transferências,Transferências,0.0
2024,9,SET,2024-09-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,10,OUT,2024-10-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,10,OUT,2024-10-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,10,OUT,2024-10-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,7.0
2024,10,OUT,2024-10-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,10,OUT,2024-10-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,6.0
2024,10,OUT,2024-10-01,SAÚDE,,Internações,Internações,0.0
2024,10,OUT,2024-10-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2024,10,OUT,2024-10-01,SAÚDE,,Saúde mental,Saúde mental,15.0
2024,10,OUT,2024-10-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,4.0
2024,10,OUT,2024-10-01,,,Atendimento familiar,Atendimento familiar,7.0
2024,10,OUT,2024-10-01,,,Atendimentos individual,Atendimentos individual,26.0
2024,10,OUT,2024-10-01,,,Colocação em família substituta,Colocação em família substituta,4.0
2024,10,OUT,2024-10-01,,,Desligamentos,Desligamentos,4.0
2024,10,OUT,2024-10-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2024,10,OUT,2024-10-01,,,Efetivos na casa,Efetivos na casa,17.0
2024,10,OUT,2024-10-01,,,Evasão,Evasão,0.0
2024,10,OUT,2024-10-01,,,Interface com educação,Interface com educação,7.0
2024,10,OUT,2024-10-01,,,Interface com judiciário,Interface com judiciário,4.0
2024,10,OUT,2024-10-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,16.0
2024,10,OUT,2024-10-01,,,Interface com saúde,Interface com saúde,6.0
2024,10,OUT,2024-10-01,,,Novos ingressos,Novos ingressos,2.0
2024,10,OUT,2024-10-01,,,PIAs / Relatórios,PIAs / Relatórios,15.0
2024,10,OUT,2024-10-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",10.0
2024,10,OUT,2024-10-01,,,Transferências,Transferências,1.0
2024,10,OUT,2024-10-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,2.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,11,NOV,2024-11-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,11,NOV,2024-11-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,11,NOV,2024-11-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,6.0
2024,11,NOV,2024-11-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,11,NOV,2024-11-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,6.0
2024,11,NOV,2024-11-01,SAÚDE,,Internações,Internações,0.0
2024,11,NOV,2024-11-01,SAÚDE,,Saúde clínica,Saúde clínica,16.0
2024,11,NOV,2024-11-01,SAÚDE,,Saúde mental,Saúde mental,29.0
2024,11,NOV,2024-11-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,8.0
2024,11,NOV,2024-11-01,,,Atendimento familiar,Atendimento familiar,30.0
2024,11,NOV,2024-11-01,,,Atendimentos individual,Atendimentos individual,49.0
2024,11,NOV,2024-11-01,,,Colocação em família substituta,Colocação em família substituta,8.0
2024,11,NOV,2024-11-01,,,Desligamentos,Desligamentos,8.0
2024,11,NOV,2024-11-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2024,11,NOV,2024-11-01,,,Efetivos na casa,Efetivos na casa,17.0
2024,11,NOV,2024-11-01,,,Evasão,Evasão,0.0
2024,11,NOV,2024-11-01,,,Interface com educação,Interface com educação,10.0
2024,11,NOV,2024-11-01,,,Interface com judiciário,Interface com judiciário,8.0
2024,11,NOV,2024-11-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,17.0
2024,11,NOV,2024-11-01,,,Interface com saúde,Interface com saúde,18.0
2024,11,NOV,2024-11-01,,,Novos ingressos,Novos ingressos,0.0
2024,11,NOV,2024-11-01,,,PIAs / Relatórios,PIAs / Relatórios,9.0
2024,11,NOV,2024-11-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2024,11,NOV,2024-11-01,,,Transferências,Transferências,0.0
2024,11,NOV,2024-11-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,12,DEZ,2024-12-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,12,DEZ,2024-12-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,12,DEZ,2024-12-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,4.0
2024,12,DEZ,2024-12-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,12,DEZ,2024-12-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2024,12,DEZ,2024-12-01,SAÚDE,,Internações,Internações,1.0
2024,12,DEZ,2024-12-01,SAÚDE,,Saúde clínica,Saúde clínica,17.0
2024,12,DEZ,2024-12-01,SAÚDE,,Saúde mental,Saúde mental,36.0
2024,12,DEZ,2024-12-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,10.0
2024,12,DEZ,2024-12-01,,,Atendimento familiar,Atendimento familiar,28.0
2024,12,DEZ,2024-12-01,,,Atendimentos individual,Atendimentos individual,52.0
2024,12,DEZ,2024-12-01,,,Colocação em família substituta,Colocação em família substituta,10.0
2024,12,DEZ,2024-12-01,,,Desligamentos,Desligamentos,0.0
2024,12,DEZ,2024-12-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2024,12,DEZ,2024-12-01,,,Efetivos na casa,Efetivos na casa,18.0
2024,12,DEZ,2024-12-01,,,Evasão,Evasão,0.0
2024,12,DEZ,2024-12-01,,,Interface com educação,Interface com educação,25.0
2024,12,DEZ,2024-12-01,,,Interface com judiciário,Interface com judiciário,10.0
2024,12,DEZ,2024-12-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,12.0
2024,12,DEZ,2024-12-01,,,Interface com saúde,Interface com saúde,20.0
2024,12,DEZ,2024-12-01,,,Novos ingressos,Novos ingressos,0.0
2024,12,DEZ,2024-12-01,,,PIAs / Relatórios,PIAs / Relatórios,13.0
2024,12,DEZ,2024-12-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",11.0
2024,12,DEZ,2024-12-01,,,Transferências,Transferências,0.0
2024,12,DEZ,2024-12-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,17.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2025,1,JAN,2025-01-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2025,1,JAN,2025-01-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,4.0
2025,1,JAN,2025-01-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2025,1,JAN,2025-01-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2025,1,JAN,2025-01-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2025,1,JAN,2025-01-01,SAÚDE,,Internações,Internações,1.0
2025,1,JAN,2025-01-01,SAÚDE,,Saúde clínica,Saúde clínica,27.0
2025,1,JAN,2025-01-01,SAÚDE,,Saúde mental,Saúde mental,45.0
2025,1,JAN,2025-01-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,1.0
2025,1,JAN,2025-01-01,,,Atendimento familiar,Atendimento familiar,20.0
2025,1,JAN,2025-01-01,,,Atendimentos individual,Atendimentos individual,32.0
2025,1,JAN,2025-01-01,,,Colocação em família substituta,Colocação em família substituta,1.0
2025,1,JAN,2025-01-01,,,Desligamentos,Desligamentos,1.0
2025,1,JAN,2025-01-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),18.0
2025,1,JAN,2025-01-01,,,Efetivos na casa,Efetivos na casa,18.0
2025,1,JAN,2025-01-01,,,Evasão,Evasão,0.0
2025,1,JAN,2025-01-01,,,Interface com educação,Interface com educação,10.0
2025,1,JAN,2025-01-01,,,Interface com judiciário,Interface com judiciário,5.0
2025,1,JAN,2025-01-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,10.0
2025,1,JAN,2025-01-01,,,Interface com saúde,Interface com saúde,13.0
2025,1,JAN,2025-01-01,,,Novos ingressos,Novos ingressos,1.0
2025,1,JAN,2025-01-01,,,PIAs / Relatórios,PIAs / Relatórios,29.0
2025,1,JAN,2025-01-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",6.0
2025,1,JAN,2025-01-01,,,Transferências,Transferências,0.0
2025,1,JAN,2025-01-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,1.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,18.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",1.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,3.0
2025,2,FEV,2025-02-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,5.0
2025,2,FEV,2025-02-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,1.0
2025,2,FEV,2025-02-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2025,2,FEV,2025-02-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,4.0
2025,2,FEV,2025-02-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2025,2,FEV,2025-02-01,SAÚDE,,Internações,Internações,2.0
2025,2,FEV,2025-02-01,SAÚDE,,Saúde clínica,Saúde clínica,18.0
2025,2,FEV,2025-02-01,SAÚDE,,Saúde mental,Saúde mental,37.0
2025,2,FEV,2025-02-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,1.0
2025,2,FEV,2025-02-01,,,Atendimento familiar,Atendimento familiar,3.0
2025,2,FEV,2025-02-01,,,Atendimentos individual,Atendimentos individual,17.0
2025,2,FEV,2025-02-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2025,2,FEV,2025-02-01,,,Desligamentos,Desligamentos,0.0
2025,2,FEV,2025-02-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),16.0
2025,2,FEV,2025-02-01,,,Efetivos na casa,Efetivos na casa,18.0
2025,2,FEV,2025-02-01,,,Evasão,Evasão,1.0
2025,2,FEV,2025-02-01,,,Interface com educação,Interface com educação,6.0
2025,2,FEV,2025-02-01,,,Interface com judiciário,Interface com judiciário,4.0
2025,2,FEV,2025-02-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,6.0
2025,2,FEV,2025-02-01,,,Interface com saúde,Interface com saúde,12.0
2025,2,FEV,2025-02-01,,,Novos ingressos,Novos ingressos,1.0
2025,2,FEV,2025-02-01,,,PIAs / Relatórios,PIAs / Relatórios,20.0
2025,2,FEV,2025-02-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",6.0
2025,2,FEV,2025-02-01,,,Transferências,Transferências,0.0
2025,2,FEV,2025-02-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,1.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,18.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",3.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,1.0
2025,3,MAR,2025-03-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,7.0
2025,3,MAR,2025-03-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,1.0
2025,3,MAR,2025-03-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2025,3,MAR,2025-03-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,4.0
2025,3,MAR,2025-03-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2025,3,MAR,2025-03-01,SAÚDE,,Internações,Internações,0.0
2025,3,MAR,2025-03-01,SAÚDE,,Saúde clínica,Saúde clínica,15.0
2025,3,MAR,2025-03-01,SAÚDE,,Saúde mental,Saúde mental,33.0
2025,3,MAR,2025-03-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,1.0
2025,3,MAR,2025-03-01,,,Atendimento familiar,Atendimento familiar,1.0
2025,3,MAR,2025-03-01,,,Atendimentos individual,Atendimentos individual,44.0
2025,3,MAR,2025-03-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2025,3,MAR,2025-03-01,,,Desligamentos,Desligamentos,1.0
2025,3,MAR,2025-03-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),13.0
2025,3,MAR,2025-03-01,,,Efetivos na casa,Efetivos na casa,18.0
2025,3,MAR,2025-03-01,,,Evasão,Evasão,1.0
2025,3,MAR,2025-03-01,,,Interface com educação,Interface com educação,10.0
2025,3,MAR,2025-03-01,,,Interface com judiciário,Interface com judiciário,2.0
2025,3,MAR,2025-03-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,20.0
2025,3,MAR,2025-03-01,,,Interface com saúde,Interface com saúde,10.0
2025,3,MAR,2025-03-01,,,Novos ingressos,Novos ingressos,0.0
2025,3,MAR,2025-03-01,,,PIAs / Relatórios,PIAs / Relatórios,15.0
2025,3,MAR,2025-03-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",9.0
2025,3,MAR,2025-03-01,,,Transferências,Transferências,0.0
2025,3,MAR,2025-03-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,1.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,18.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",9.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2025,4,ABR,2025-04-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,11.0
2025,4,ABR,2025-04-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2025,4,ABR,2025-04-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2025,4,ABR,2025-04-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2025,4,ABR,2025-04-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2025,4,ABR,2025-04-01,SAÚDE,,Internações,Internações,1.0
2025,4,ABR,2025-04-01,SAÚDE,,Saúde clínica,Saúde clínica,19.0
2025,4,ABR,2025-04-01,SAÚDE,,Saúde mental,Saúde mental,35.0
2025,4,ABR,2025-04-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,1.0
2025,4,ABR,2025-04-01,,,Atendimento familiar,Atendimento familiar,20.0
2025,4,ABR,2025-04-01,,,Atendimentos individual,Atendimentos individual,52.0
2025,4,ABR,2025-04-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2025,4,ABR,2025-04-01,,,Desligamentos,Desligamentos,1.0
2025,4,ABR,2025-04-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),14.0
2025,4,ABR,2025-04-01,,,Efetivos na casa,Efetivos na casa,17.0
2025,4,ABR,2025-04-01,,,Evasão,Evasão,1.0
2025,4,ABR,2025-04-01,,,Interface com educação,Interface com educação,18.0
2025,4,ABR,2025-04-01,,,Interface com judiciário,Interface com judiciário,8.0
2025,4,ABR,2025-04-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,10.0
2025,4,ABR,2025-04-01,,,Interface com saúde,Interface com saúde,14.0
2025,4,ABR,2025-04-01,,,Novos ingressos,Novos ingressos,1.0
2025,4,ABR,2025-04-01,,,PIAs / Relatórios,PIAs / Relatórios,20.0
2025,4,ABR,2025-04-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",10.0
2025,4,ABR,2025-04-01,,,Transferências,Transferências,0.0
2025,4,ABR,2025-04-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,18.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",11.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2025,5,MAI,2025-05-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,11.0
2025,5,MAI,2025-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,1.0
2025,5,MAI,2025-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
